transactionid,itemid,orderid
56531,11,169319
56531,6,169320
56532,13,169321
56532,13,169322
56533,12,169323
56533,1,169324
56533,4,169325
56533,3,169326
56534,4,169327
56534,1,169328
56534,12,169329
56534,12,169330
56535,1,169331
56535,12,169332
56535,3,169333
56535,6,169334
56536,13,169335
56536,2,169336
56536,1,169337
56536,13,169338
56537,3,169339
56537,13,169340
56537,12,169341
56537,3,169342
56537,11,169343
56538,1,169344
56538,12,169345
56539,1,169346
56539,1,169347
56539,13,169348
56539,3,169349
56539,13,169350
56540,11,169351
56540,6,169352
56540,2,169353
56541,2,169354
56541,12,169355
56541,12,169356
56541,1,169357
56541,6,169358
56542,6,169359
56542,2,169360
56543,3,169361
56543,2,169362
56543,11,169363
56543,3,169364
56543,3,169365
56544,3,169366
56545,12,169367
56545,1,169368
56545,12,169369
56545,3,169370
56545,6,169371
56546,13,169372
56546,11,169373
56547,2,169374
56547,13,169375
56547,12,169376
56547,11,169377
56547,13,169378
56548,11,169379
56548,13,169380
56548,11,169381
56549,3,169382
56550,11,169383
56551,13,169384
56551,3,169385
56551,3,169386
56552,4,169387
56553,6,169388
56553,13,169389
56553,11,169390
56553,6,169391
56553,11,169392
56554,4,169393
56554,3,169394
56554,11,169395
56554,6,169396
56554,12,169397
56555,13,169398
56555,6,169399
56555,13,169400
56555,3,169401
56555,4,169402
56556,13,169403
56556,13,169404
56557,4,169405
56557,6,169406
56557,3,169407
56557,4,169408
56557,3,169409
56558,6,169410
56558,6,169411
56559,2,169412
56559,2,169413
56559,3,169414
56560,2,169415
56561,6,169416
56561,12,169417
56561,13,169418
56561,11,169419
56562,12,169420
56563,4,169421
56563,11,169422
56564,4,169423
56564,13,169424
56564,1,169425
56564,2,169426
56564,13,169427
56565,3,169428
56565,12,169429
56565,11,169430
56565,1,169431
56566,1,169432
56566,6,169433
56567,6,169434
56567,1,169435
56567,2,169436
56567,4,169437
56567,4,169438
56568,3,169439
56568,3,169440
56568,3,169441
56568,13,169442
56568,2,169443
56569,6,169444
56570,4,169445
56570,6,169446
56570,4,169447
56570,11,169448
56571,4,169449
56571,4,169450
56571,11,169451
56571,13,169452
56572,3,169453
56572,11,169454
56572,13,169455
56572,6,169456
56573,3,169457
56573,4,169458
56573,11,169459
56574,2,169460
56574,11,169461
56574,3,169462
56575,1,169463
56575,4,169464
56575,11,169465
56576,6,169466
56577,1,169467
56577,1,169468
56577,1,169469
56577,1,169470
56577,13,169471
56578,1,169472
56578,1,169473
56578,11,169474
56578,13,169475
56578,6,169476
56579,1,169477
56579,3,169478
56579,13,169479
56580,3,169480
56580,2,169481
56580,1,169482
56580,3,169483
56580,1,169484
56581,3,169485
56581,12,169486
56582,11,169487
56583,1,169488
56584,3,169489
56584,4,169490
56584,3,169491
56585,12,169492
56585,6,169493
56586,11,169494
56586,4,169495
56586,6,169496
56586,1,169497
56587,3,169498
56588,12,169499
56588,3,169500
56589,6,169501
56589,6,169502
56589,4,169503
56589,13,169504
56589,13,169505
56590,13,169506
56590,1,169507
56590,6,169508
56591,3,169509
56591,1,169510
56592,11,169511
56593,4,169512
56594,13,169513
56594,13,169514
56594,13,169515
56595,2,169516
56595,12,169517
56595,11,169518
56595,1,169519
56595,2,169520
56596,3,169521
56596,12,169522
56597,1,169523
56597,11,169524
56597,13,169525
56597,12,169526
56598,1,169527
56599,13,169528
56599,2,169529
56599,1,169530
56599,1,169531
56600,2,169532
56600,2,169533
56601,12,169534
56601,13,169535
56601,2,169536
56601,4,169537
56602,13,169538
56602,3,169539
56603,3,169540
56604,6,169541
56604,1,169542
56604,4,169543
56604,6,169544
56604,3,169545
56605,3,169546
56606,2,169547
56606,1,169548
56606,1,169549
56606,6,169550
56606,4,169551
56607,4,169552
56607,2,169553
56607,3,169554
56608,13,169555
56609,11,169556
56609,4,169557
56609,13,169558
56610,1,169559
56611,13,169560
56612,6,169561
56613,2,169562
56613,12,169563
56613,2,169564
56614,3,169565
56614,6,169566
56614,12,169567
56614,3,169568
56614,4,169569
56615,1,169570
56616,2,169571
56616,12,169572
56616,6,169573
56617,11,169574
56618,4,169575
56618,13,169576
56619,6,169577
56619,4,169578
56619,4,169579
56620,1,169580
56620,2,169581
56620,12,169582
56620,3,169583
56620,4,169584
56621,4,169585
56621,2,169586
56622,1,169587
56622,2,169588
56623,12,169589
56624,12,169590
56624,1,169591
56624,2,169592
56624,2,169593
56625,12,169594
56625,4,169595
56625,6,169596
56625,13,169597
56626,6,169598
56626,11,169599
56626,11,169600
56626,2,169601
56627,1,169602
56628,1,169603
56628,3,169604
56628,6,169605
56628,1,169606
56628,12,169607
56629,3,169608
56629,1,169609
56629,13,169610
56629,12,169611
56629,13,169612
56630,1,169613
56630,2,169614
56630,6,169615
56630,11,169616
56631,12,169617
56631,3,169618
56631,11,169619
56631,11,169620
56632,13,169621
56632,2,169622
56633,3,169623
56633,3,169624
56634,4,169625
56634,11,169626
56634,13,169627
56634,12,169628
56634,11,169629
56635,3,169630
56636,13,169631
56636,3,169632
56636,1,169633
56636,1,169634
56637,12,169635
56637,1,169636
56637,1,169637
56637,1,169638
56637,11,169639
56638,12,169640
56638,6,169641
56638,11,169642
56639,2,169643
56640,2,169644
56640,13,169645
56640,1,169646
56640,13,169647
56640,4,169648
56641,12,169649
56642,2,169650
56642,2,169651
56643,12,169652
56644,11,169653
56645,2,169654
56646,4,169655
56646,6,169656
56647,13,169657
56647,6,169658
56647,1,169659
56647,11,169660
56647,3,169661
56648,12,169662
56648,6,169663
56649,3,169664
56649,6,169665
56650,13,169666
56650,11,169667
56650,12,169668
56651,12,169669
56651,4,169670
56652,12,169671
56652,11,169672
56653,4,169673
56654,12,169674
56654,11,169675
56655,13,169676
56655,3,169677
56656,2,169678
56656,2,169679
56656,12,169680
56656,12,169681
56657,11,169682
56657,13,169683
56657,13,169684
56657,12,169685
56658,3,169686
56658,13,169687
56659,11,169688
56660,2,169689
56660,2,169690
56660,1,169691
56660,12,169692
56660,3,169693
56661,1,169694
56661,13,169695
56661,12,169696
56662,11,169697
56662,11,169698
56663,12,169699
56663,2,169700
56664,3,169701
56665,12,169702
56665,11,169703
56665,4,169704
56665,11,169705
56665,11,169706
56666,6,169707
56667,6,169708
56668,11,169709
56669,3,169710
56669,12,169711
56669,3,169712
56669,3,169713
56670,2,169714
56670,13,169715
56671,11,169716
56671,2,169717
56671,3,169718
56671,13,169719
56671,6,169720
56672,1,169721
56672,13,169722
56672,12,169723
56673,13,169724
56673,1,169725
56673,12,169726
56673,1,169727
56673,4,169728
56674,11,169729
56675,3,169730
56675,6,169731
56675,2,169732
56675,6,169733
56675,11,169734
56676,3,169735
56676,13,169736
56676,12,169737
56676,12,169738
56676,4,169739
56677,4,169740
56677,12,169741
56677,12,169742
56677,4,169743
56677,3,169744
56678,11,169745
56679,11,169746
56679,12,169747
56679,13,169748
56680,4,169749
56680,13,169750
56680,3,169751
56681,4,169752
56681,13,169753
56681,4,169754
56682,6,169755
56682,3,169756
56682,6,169757
56682,2,169758
56683,2,169759
56683,2,169760
56683,3,169761
56683,12,169762
56684,3,169763
56685,4,169764
56685,4,169765
56686,1,169766
56686,11,169767
56686,3,169768
56687,2,169769
56687,6,169770
56687,3,169771
56688,3,169772
56688,1,169773
56688,12,169774
56688,4,169775
56688,4,169776
56689,4,169777
56689,11,169778
56689,6,169779
56689,6,169780
56689,11,169781
56690,2,169782
56690,2,169783
56690,13,169784
56690,1,169785
56691,3,169786
56691,1,169787
56691,1,169788
56691,13,169789
56691,13,169790
56692,6,169791
56692,11,169792
56692,13,169793
56693,2,169794
56693,12,169795
56693,11,169796
56694,4,169797
56694,13,169798
56695,1,169799
56695,2,169800
56695,3,169801
56696,2,169802
56696,11,169803
56696,1,169804
56696,2,169805
56697,3,169806
56697,12,169807
56697,12,169808
56697,2,169809
56697,3,169810
56698,2,169811
56699,11,169812
56700,1,169813
56701,12,169814
56701,13,169815
56701,6,169816
56701,12,169817
56702,12,169818
56702,4,169819
56703,12,169820
56703,1,169821
56703,1,169822
56703,12,169823
56704,1,169824
56704,11,169825
56704,2,169826
56705,12,169827
56705,4,169828
56705,11,169829
56705,11,169830
56706,1,169831
56706,1,169832
56707,4,169833
56707,3,169834
56707,3,169835
56708,4,169836
56708,4,169837
56708,6,169838
56709,3,169839
56709,1,169840
56710,4,169841
56710,11,169842
56710,11,169843
56710,11,169844
56710,4,169845
56711,6,169846
56711,11,169847
56711,11,169848
56712,6,169849
56713,12,169850
56713,6,169851
56714,6,169852
56715,1,169853
56715,13,169854
56715,3,169855
56716,3,169856
56716,4,169857
56716,2,169858
56717,1,169859
56717,13,169860
56717,13,169861
56717,11,169862
56718,6,169863
56718,3,169864
56718,12,169865
56718,1,169866
56719,13,169867
56719,2,169868
56719,3,169869
56720,2,169870
56720,3,169871
56720,4,169872
56720,3,169873
56720,12,169874
56721,3,169875
56721,6,169876
56722,3,169877
56722,11,169878
56722,12,169879
56722,6,169880
56723,13,169881
56723,3,169882
56723,2,169883
56723,3,169884
56724,13,169885
56724,1,169886
56725,6,169887
56725,3,169888
56726,11,169889
56726,11,169890
56726,4,169891
56727,1,169892
56728,13,169893
56728,4,169894
56728,6,169895
56729,6,169896
56729,13,169897
56729,2,169898
56729,3,169899
56730,2,169900
56730,1,169901
56730,12,169902
56731,4,169903
56731,13,169904
56731,4,169905
56732,6,169906
56732,12,169907
56732,4,169908
56733,1,169909
56733,3,169910
56733,13,169911
56733,2,169912
56734,1,169913
56734,1,169914
56734,12,169915
56734,12,169916
56734,13,169917
56735,13,169918
56735,1,169919
56736,4,169920
56736,4,169921
56736,3,169922
56737,13,169923
56737,11,169924
56737,13,169925
56738,3,169926
56738,1,169927
56738,6,169928
56738,4,169929
56739,13,169930
56739,13,169931
56739,1,169932
56739,3,169933
56739,12,169934
56740,13,169935
56740,4,169936
56740,3,169937
56740,2,169938
56740,6,169939
56741,2,169940
56741,3,169941
56741,6,169942
56741,3,169943
56741,4,169944
56742,13,169945
56742,11,169946
56742,12,169947
56742,4,169948
56743,12,169949
56743,2,169950
56743,12,169951
56743,3,169952
56744,4,169953
56744,2,169954
56745,11,169955
56745,6,169956
56745,1,169957
56745,4,169958
56746,3,169959
56746,4,169960
56746,2,169961
56747,1,169962
56748,6,169963
56748,4,169964
56748,6,169965
56749,1,169966
56749,13,169967
56749,3,169968
56749,3,169969
56750,11,169970
56750,2,169971
56750,6,169972
56750,11,169973
56750,11,169974
56751,3,169975
56751,4,169976
56751,4,169977
56751,13,169978
56751,6,169979
56752,4,169980
56753,13,169981
56754,2,169982
56754,2,169983
56754,1,169984
56754,1,169985
56755,3,169986
56755,3,169987
56755,2,169988
56755,2,169989
56756,13,169990
56756,3,169991
56756,13,169992
56756,4,169993
56756,11,169994
56757,4,169995
56757,11,169996
56757,4,169997
56758,11,169998
56758,4,169999
56758,4,170000
56759,13,170001
56759,2,170002
56760,3,170003
56761,12,170004
56761,4,170005
56761,11,170006
56761,2,170007
56762,1,170008
56762,4,170009
56763,3,170010
56764,11,170011
56765,12,170012
56765,3,170013
56766,4,170014
56766,2,170015
56766,13,170016
56767,12,170017
56767,13,170018
56767,1,170019
56768,2,170020
56768,4,170021
56769,12,170022
56769,1,170023
56769,3,170024
56769,1,170025
56770,1,170026
56770,12,170027
56770,4,170028
56770,11,170029
56771,4,170030
56772,11,170031
56772,13,170032
56772,6,170033
56772,3,170034
56772,4,170035
56773,1,170036
56773,13,170037
56773,13,170038
56773,4,170039
56773,3,170040
56774,11,170041
56774,6,170042
56775,2,170043
56775,2,170044
56775,2,170045
56776,12,170046
56776,1,170047
56776,3,170048
56777,3,170049
56777,3,170050
56777,1,170051
56777,3,170052
56778,3,170053
56778,3,170054
56778,4,170055
56779,6,170056
56779,11,170057
56779,13,170058
56779,2,170059
56780,2,170060
56781,2,170061
56781,1,170062
56781,4,170063
56782,2,170064
56782,4,170065
56782,3,170066
56782,13,170067
56783,13,170068
56784,3,170069
56784,2,170070
56784,3,170071
56784,12,170072
56785,12,170073
56785,12,170074
56785,6,170075
56785,2,170076
56785,1,170077
56786,11,170078
56786,12,170079
56786,13,170080
56786,12,170081
56787,4,170082
56787,6,170083
56787,1,170084
56787,4,170085
56787,1,170086
56788,11,170087
56788,2,170088
56788,13,170089
56788,11,170090
56789,13,170091
56789,13,170092
56789,12,170093
56789,11,170094
56790,12,170095
56791,12,170096
56791,4,170097
56791,4,170098
56791,6,170099
56791,11,170100
56792,4,170101
56793,4,170102
56793,1,170103
56794,13,170104
56794,6,170105
56794,3,170106
56794,3,170107
56795,6,170108
56795,4,170109
56796,3,170110
56797,12,170111
56797,3,170112
56798,13,170113
56799,12,170114
56799,11,170115
56799,4,170116
56799,12,170117
56800,13,170118
56800,13,170119
56800,2,170120
56801,2,170121
56801,13,170122
56801,2,170123
56801,12,170124
56801,2,170125
56802,1,170126
56802,1,170127
56802,1,170128
56802,3,170129
56802,4,170130
56803,6,170131
56803,12,170132
56803,2,170133
56803,12,170134
56804,2,170135
56804,11,170136
56804,13,170137
56804,3,170138
56805,6,170139
56805,11,170140
56806,1,170141
56806,6,170142
56807,11,170143
56807,1,170144
56808,13,170145
56808,6,170146
56808,2,170147
56808,1,170148
56808,13,170149
56809,11,170150
56810,6,170151
56810,3,170152
56810,6,170153
56811,2,170154
56812,1,170155
56812,11,170156
56812,4,170157
56812,13,170158
56812,11,170159
56813,13,170160
56813,3,170161
56813,11,170162
56814,6,170163
56814,2,170164
56814,2,170165
56815,6,170166
56816,13,170167
56816,2,170168
56816,13,170169
56817,4,170170
56817,13,170171
56817,6,170172
56818,12,170173
56819,13,170174
56819,12,170175
56820,13,170176
56821,6,170177
56822,11,170178
56822,6,170179
56823,6,170180
56824,6,170181
56824,1,170182
56824,2,170183
56825,3,170184
56825,3,170185
56825,2,170186
56825,6,170187
56825,2,170188
56826,2,170189
56826,2,170190
56826,12,170191
56827,6,170192
56827,3,170193
56827,13,170194
56827,1,170195
56827,11,170196
56828,12,170197
56828,2,170198
56829,2,170199
56829,1,170200
56829,3,170201
56830,6,170202
56830,6,170203
56830,13,170204
56830,11,170205
56830,13,170206
56831,1,170207
56831,11,170208
56832,3,170209
56832,2,170210
56832,2,170211
56832,4,170212
56832,1,170213
56833,4,170214
56834,2,170215
56834,13,170216
56834,4,170217
56835,1,170218
56835,11,170219
56835,6,170220
56835,4,170221
56836,12,170222
56836,6,170223
56837,3,170224
56837,1,170225
56838,6,170226
56838,4,170227
56838,3,170228
56838,13,170229
56838,12,170230
56839,13,170231
56839,3,170232
56839,11,170233
56839,3,170234
56840,11,170235
56840,11,170236
56840,13,170237
56840,1,170238
56840,6,170239
56841,1,170240
56841,12,170241
56841,3,170242
56842,4,170243
56842,4,170244
56842,4,170245
56842,2,170246
56842,6,170247
56843,13,170248
56843,12,170249
56843,2,170250
56843,1,170251
56844,3,170252
56845,4,170253
56845,4,170254
56846,11,170255
56847,12,170256
56847,13,170257
56847,6,170258
56848,11,170259
56849,3,170260
56849,1,170261
56849,4,170262
56849,4,170263
56850,3,170264
56850,1,170265
56851,2,170266
56851,3,170267
56851,1,170268
56852,12,170269
56852,12,170270
56852,11,170271
56852,2,170272
56853,12,170273
56853,1,170274
56853,4,170275
56854,4,170276
56854,6,170277
56855,2,170278
56855,11,170279
56855,13,170280
56855,12,170281
56856,4,170282
56856,12,170283
56856,12,170284
56856,11,170285
56857,3,170286
56857,12,170287
56858,12,170288
56858,6,170289
56859,4,170290
56859,12,170291
56859,1,170292
56859,3,170293
56859,6,170294
56860,6,170295
56860,6,170296
56860,4,170297
56860,2,170298
56860,11,170299
56861,3,170300
56862,12,170301
56862,4,170302
56862,1,170303
56863,13,170304
56863,2,170305
56864,4,170306
56864,3,170307
56864,13,170308
56865,11,170309
56865,2,170310
56865,6,170311
56865,4,170312
56865,11,170313
56866,1,170314
56866,12,170315
56866,6,170316
56866,4,170317
56867,12,170318
56867,3,170319
56867,12,170320
56867,1,170321
56867,11,170322
56868,11,170323
56869,11,170324
56869,3,170325
56869,1,170326
56870,13,170327
56870,3,170328
56871,4,170329
56871,13,170330
56871,13,170331
56871,1,170332
56871,6,170333
56872,4,170334
56872,13,170335
56872,3,170336
56872,11,170337
56872,11,170338
56873,2,170339
56873,11,170340
56873,3,170341
56873,11,170342
56874,2,170343
56874,2,170344
56874,13,170345
56875,6,170346
56875,11,170347
56875,11,170348
56876,11,170349
56877,12,170350
56877,11,170351
56877,13,170352
56878,2,170353
56878,1,170354
56878,4,170355
56878,12,170356
56879,4,170357
56879,13,170358
56879,13,170359
56879,4,170360
56880,2,170361
56880,6,170362
56880,4,170363
56880,13,170364
56881,13,170365
56882,13,170366
56883,3,170367
56883,1,170368
56884,12,170369
56884,13,170370
56885,2,170371
56886,13,170372
56886,13,170373
56887,6,170374
56887,2,170375
56888,6,170376
56889,3,170377
56889,6,170378
56889,2,170379
56889,11,170380
56889,12,170381
56890,6,170382
56891,11,170383
56891,6,170384
56891,12,170385
56892,13,170386
56893,13,170387
56893,13,170388
56893,2,170389
56893,3,170390
56893,1,170391
56894,6,170392
56894,12,170393
56894,4,170394
56895,12,170395
56895,1,170396
56895,12,170397
56895,1,170398
56896,13,170399
56896,11,170400
56896,4,170401
56897,12,170402
56898,12,170403
56898,6,170404
56898,2,170405
56899,13,170406
56900,3,170407
56900,2,170408
56900,4,170409
56900,3,170410
56901,6,170411
56901,4,170412
56901,2,170413
56901,1,170414
56902,4,170415
56902,13,170416
56902,1,170417
56902,2,170418
56902,3,170419
56903,4,170420
56903,2,170421
56903,12,170422
56903,12,170423
56904,12,170424
56904,1,170425
56904,11,170426
56905,6,170427
56906,3,170428
56906,4,170429
56906,11,170430
56907,3,170431
56908,13,170432
56908,1,170433
56908,1,170434
56908,3,170435
56908,2,170436
56909,3,170437
56909,2,170438
56909,4,170439
56909,12,170440
56910,3,170441
56910,4,170442
56910,1,170443
56911,12,170444
56911,13,170445
56912,12,170446
56913,3,170447
56914,11,170448
56915,11,170449
56915,6,170450
56916,2,170451
56916,3,170452
56916,6,170453
56916,4,170454
56917,4,170455
56917,2,170456
56917,1,170457
56917,11,170458
56917,12,170459
56918,1,170460
56918,6,170461
56918,4,170462
56918,11,170463
56919,6,170464
56920,6,170465
56920,3,170466
56920,3,170467
56921,13,170468
56921,1,170469
56922,1,170470
56922,1,170471
56922,13,170472
56923,11,170473
56924,4,170474
56925,11,170475
56925,12,170476
56925,4,170477
56925,12,170478
56926,12,170479
56927,11,170480
56927,2,170481
56927,2,170482
56927,6,170483
56927,11,170484
56928,3,170485
56928,1,170486
56928,2,170487
56928,6,170488
56928,2,170489
56929,2,170490
56929,3,170491
56929,6,170492
56929,13,170493
56930,1,170494
56931,2,170495
56931,1,170496
56931,2,170497
56931,2,170498
